scorer,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul
individuals,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,single,single,single,single,single,single,single,single
bodyparts,Client_Body_bot1,Client_Body_bot1,Client_Body_bot2,Client_Body_bot2,Client_Body_top1,Client_Body_top1,Client_Body_top2,Client_Body_top2,Client_Mouth,Client_Mouth,Client_Spine_head,Client_Spine_head,Client_Spine_mid,Client_Spine_mid,Client_Tail,Client_Tail,Client_Tail_Bot,Client_Tail_Bot,Client_Tail_Top,Client_Tail_Top,Cleaner_Mouth,Cleaner_Mouth,Cleaner_Spine1,Cleaner_Spine1,Cleaner_Spine2,Cleaner_Spine2,Cleaner_Tail,Cleaner_Tail
metrics,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf
121,3.1092055129384635,0.9950000047683716,3.1722939866591244,0.9909999966621399,3.600440448851993,0.996999979019165,4.809041855114562,0.972000002861023,2.7196516740552372,0.996999979019165,7.3047193109907536,0.9869999885559082,2.758671487240014,0.9909999966621399,6.431228225204345,0.9940000176429749,7.751084126398802,0.9990000128746033,8.777852470940955,0.9990000128746033,2.056658456880235,1.0,1.443947855073624,0.996999979019165,4.979684650455095,0.968999981880188,3.9159748677851924,1.0
122,4.298770081457595,0.9980000257492065,1.0760365501692104,0.9240000247955322,6.904063824347187,0.9940000176429749,2.339666071068964,0.9829999804496765,2.3673803885417346,0.9980000257492065,1.4824261830639665,0.996999979019165,7.566195544730905,0.9810000061988831,5.049433823960797,0.9509999752044678,3.296466399805645,0.9980000257492065,2.860335068143162,0.9990000128746033,,,4.900225442783222,0.996999979019165,3.915754591298866,0.9959999918937683,5.329301148282397,0.9990000128746033
123,5.4322162411526875,1.0,3.1470786018018586,0.996999979019165,1.8409210640641607,0.9980000257492065,4.800762246707695,0.9919999837875366,2.94708077019962,0.9990000128746033,0.6542188377679015,1.0,7.822288736581278,0.9990000128746033,1.7283750296916778,0.9980000257492065,5.925204761687044,0.9990000128746033,5.518766979014301,1.0,,,5.817141402703629,1.0,2.778242373876978,0.9909999966621399,5.902211440304865,0.9990000128746033
124,2.897569228012827,0.9980000257492065,1.4345811433440079,0.984000027179718,2.7757004773019536,0.996999979019165,4.165810978351509,0.9890000224113464,5.608811538641221,1.0,2.3534342470614757,0.9940000176429749,3.791365336469234,0.9879999756813049,6.206463602858196,0.9850000143051147,0.9899027297150478,1.0,2.445362616296634,0.9990000128746033,,,,,2.3879087677051056,0.9980000257492065,4.586937217684757,0.9990000128746033
125,4.165854449244374,1.0,4.510340207553542,0.9950000047683716,3.4476994289208935,0.9990000128746033,1.0761163814757564,0.9990000128746033,3.45810439927289,0.9990000128746033,5.035472961552942,0.9990000128746033,4.944067927094804,0.996999979019165,4.446026020023733,0.9959999918937683,4.711771647094069,1.0,2.8542592000107008,0.9990000128746033,3.0642812789849665,1.0,4.185113371524194,0.9980000257492065,1.1568982942531276,0.996999979019165,3.6664896255956534,0.9980000257492065
126,1.5087663623701204,0.9950000047683716,6.2225422496458105,0.9679999947547913,1.8690206389145978,0.9980000257492065,1.5717473137440572,0.9869999885559082,2.323690270597058,0.9990000128746033,3.0405931262216184,0.9929999709129333,4.256250598830153,0.9789999723434448,3.772710978316171,0.9959999918937683,0.7440540595047002,0.996999979019165,3.6260941696593116,0.9980000257492065,2.967080372945964,1.0,2.4291188239323107,0.9980000257492065,3.8665837197419277,1.0,6.70348273907121,0.9990000128746033
127,5.6138843825294025,0.9990000128746033,4.60492553858343,0.9919999837875366,1.814327080140936,0.9959999918937683,4.7190838134865984,0.9800000190734863,5.7369286806339295,0.9980000257492065,5.40226030164091,0.9959999918937683,6.39376757862422,0.9810000061988831,11.725022244067082,0.9879999756813049,3.9758779014632037,1.0,3.373419551056347,0.9980000257492065,2.3512315965210537,1.0,4.9509141506847785,0.9990000128746033,5.204138917663736,0.9919999837875366,9.25512918736952,0.9990000128746033
128,4.242632932465576,0.9990000128746033,15.72000355125907,0.8050000071525574,1.5566777909513103,0.9980000257492065,3.803996237140378,0.9890000224113464,2.6275607931574134,0.9929999709129333,4.092243621470356,0.9929999709129333,6.3483465053539945,0.9079999923706055,5.981394535622781,0.9940000176429749,6.587736920761568,0.9980000257492065,4.3463345636667805,0.9959999918937683,5.737064014018909,0.9990000128746033,2.603309016849446,0.9950000047683716,3.6258888421769067,1.0,2.3373020002258027,1.0
129,1.3879876927471624,0.9940000176429749,3.2413594540888653,0.9639999866485596,2.5285458305891173,0.9869999885559082,1.453003961539655,0.9950000047683716,3.4021686787684198,0.9900000095367432,4.785619099537637,0.9980000257492065,1.7297992194605096,0.9539999961853027,2.961167388447867,0.9940000176429749,1.4451602298404684,0.9980000257492065,5.248536811990107,0.9990000128746033,1.6941299986381626,0.9990000128746033,2.0409821287354126,0.9990000128746033,4.844113816463389,0.9980000257492065,9.743749283383371,0.9980000257492065
130,6.129362908198792,1.0,5.311081808927104,0.9980000257492065,3.648874606702303,0.9990000128746033,3.520830580187814,0.9890000224113464,3.654930540883919,1.0,2.744048503645218,0.9990000128746033,4.040905803656096,0.9959999918937683,4.301731031034448,0.9990000128746033,3.5393529823814394,1.0,3.7660820390496204,1.0,3.2345101898931587,0.9990000128746033,3.008500720175111,0.9980000257492065,1.6886562203528035,0.996999979019165,8.806438373787092,0.9990000128746033
131,0.9864706705131301,0.9990000128746033,2.3628013562531582,0.9769999980926514,4.4711170965542,0.9940000176429749,1.7507385043126389,0.9959999918937683,1.6426609474351466,0.9909999966621399,4.934384746388061,0.9940000176429749,4.876707073066185,0.9779999852180481,5.078221799739689,0.9950000047683716,2.163625550727072,0.9990000128746033,4.26192358770801,0.9950000047683716,2.9380184158925435,1.0,1.5615890310921254,1.0,3.6119161223434895,0.9890000224113464,6.265235016406485,1.0
132,2.781578036240351,0.9980000257492065,4.935769901913909,0.9929999709129333,3.0767836569632907,0.9950000047683716,7.305010030637622,0.9769999980926514,2.5620405115723948,0.9980000257492065,6.567648258494111,0.9869999885559082,6.710690705233483,0.9940000176429749,1.685890262602855,0.9929999709129333,1.2473472410596922,0.9990000128746033,2.1864554624963,0.9990000128746033,5.861423977682409,1.0,3.5633121811022663,1.0,4.299457267608171,0.9990000128746033,3.5601936691992093,1.0
133,4.884225974950591,0.9980000257492065,2.2372988371821627,0.9909999966621399,1.9292498906033775,0.9990000128746033,0.5362922595396755,0.9980000257492065,5.030263529301527,0.984000027179718,7.168488386554345,0.9919999837875366,4.826787262936662,0.9079999923706055,,,4.220198506947806,0.9980000257492065,3.1963516074395573,0.9990000128746033,2.1662332761399394,1.0,5.098893492107845,0.996999979019165,4.319145377211318,0.9980000257492065,0.8178675909031731,0.996999979019165
134,7.532122857504284,0.9950000047683716,,,3.923053869162746,0.9700000286102295,6.381966802255509,0.9950000047683716,7.972388895190423,0.9959999918937683,3.13892886919216,0.9980000257492065,5.874443178157688,0.8669999837875366,3.506095583166114,0.9900000095367432,3.2488057013387546,0.996999979019165,4.48852719823274,0.9990000128746033,2.5626210357889456,1.0,1.6302494378175156,0.9990000128746033,2.1189209658017565,0.9909999966621399,10.330488637166141,0.9990000128746033
135,1.3396951619715036,0.996999979019165,3.2097310875388434,0.9940000176429749,3.5271249061116365,0.996999979019165,7.835978399790278,0.9800000190734863,6.872894917318849,0.9990000128746033,2.6775899618414885,0.996999979019165,2.3304063753699342,0.9819999933242798,5.943250846821344,0.9990000128746033,3.4972207289513944,1.0,2.8569487174364014,1.0,4.195454067634137,0.9990000128746033,2.260377696751323,0.996999979019165,3.0336730076110023,0.996999979019165,,
136,1.9836700243804761,0.9980000257492065,0.625174780972022,0.9610000252723694,5.759168271141318,0.996999979019165,11.094400252905109,0.9940000176429749,1.8561698272039686,0.9990000128746033,1.810629296450814,0.9950000047683716,9.248100676018959,0.9779999852180481,3.362100061411762,0.9660000205039978,6.429078202378662,0.9980000257492065,0.2959597652905236,0.9990000128746033,3.405407837003479,0.9990000128746033,6.854547882297943,0.9990000128746033,1.9433730225184267,0.9959999918937683,4.592933227326888,0.9990000128746033
137,8.751907101123168,0.9959999918937683,7.453894661030778,0.9490000009536743,3.537614111211427,0.9980000257492065,3.9654943660664452,0.9929999709129333,4.763568880120983,0.9990000128746033,1.5476388040621516,0.9980000257492065,8.760795573748391,0.9710000157356262,4.091731888866463,0.9890000224113464,7.270764070252071,0.9959999918937683,2.8419538063986103,0.9990000128746033,1.78575801586685,1.0,3.3669251283165123,0.996999979019165,6.569462834185785,0.9950000047683716,5.618902755154135,0.9990000128746033
138,0.8062321328772627,0.9990000128746033,1.4806756195205524,0.9769999980926514,3.71642210945476,0.9990000128746033,1.6056190216655495,0.9919999837875366,2.6325991152364785,0.9990000128746033,2.744358100753273,0.9990000128746033,5.691651700869054,0.9990000128746033,7.6788073974701545,0.9929999709129333,3.587806302685927,0.9990000128746033,6.702991764412401,0.9980000257492065,3.654760949508181,0.9980000257492065,1.3863251456976704,1.0,4.536183971066086,0.9950000047683716,2.796974354616562,0.9980000257492065
139,0.23599449165882647,1.0,,,2.7774386363517416,0.9980000257492065,4.422267915328348,0.9919999837875366,1.6787629789238563,1.0,5.140068599447431,0.9959999918937683,5.487843451213811,0.9929999709129333,2.5938142057242035,0.9990000128746033,0.9969912606457229,1.0,3.4629126539141626,0.9980000257492065,2.786596163055805,0.9990000128746033,1.9432264443153349,0.9919999837875366,5.152940887164165,0.9990000128746033,4.275964218512202,0.9990000128746033
140,,,,,,,,,,,,,,,,,,,,,2.91713171231938,1.0,2.301773570985604,0.9990000128746033,5.84221058810881,0.9900000095367432,4.515508964577585,0.9990000128746033
141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,,,,,,,,,,,,,,,,,,,4.715848310513224,1.0,2.3736023603415224,0.996999979019165,5.461604207705076,0.9890000224113464,3.959356581439482,0.9990000128746033
143,,,,,,,,,,,,,,,,,,,,,2.8087719222932064,0.9990000128746033,5.509443753563273,0.9980000257492065,2.6250848449565685,0.996999979019165,3.295730213015663,1.0
144,3.193239759789441,0.9980000257492065,6.751992997302222,0.8119999766349792,9.638613087536017,0.9929999709129333,2.2235900404544617,0.9750000238418579,3.123410475092984,0.9990000128746033,6.63341031552653,0.9890000224113464,6.215739180881911,0.9039999842643738,14.685126357833502,0.972000002861023,5.205313060535919,0.9900000095367432,3.694786099215575,0.9980000257492065,6.2616504223061344,1.0,4.89515481696589,0.9369999766349792,,,,
145,4.560807448565822,0.9900000095367432,3.818032116808541,0.8489999771118164,5.2391501814901416,0.9890000224113464,7.26722537328996,0.9700000286102295,4.58913508904746,0.996999979019165,3.6210459517654625,0.9900000095367432,3.3789747162099886,0.9070000052452087,7.633404306618308,0.9599999785423279,3.1418958895303697,0.9990000128746033,2.12612514173883,1.0,,,,,,,,
146,3.633795105514238,0.9980000257492065,3.059719304437785,0.9900000095367432,4.983256018583625,0.9980000257492065,9.337078822166461,0.9869999885559082,4.601628525530626,0.996999979019165,2.024169201053761,0.9980000257492065,3.8045703306684677,0.9620000123977661,,,,,,,,,3.45042946368551,0.9990000128746033,3.5572109187346403,0.9990000128746033,0.860040904929213,0.9990000128746033
147,,,12.971983442178283,0.9539999961853027,,,1.8675941832177632,0.9909999966621399,,,3.65799301964492,0.9539999961853027,2.865561003242205,0.9929999709129333,7.725146766917599,0.9750000238418579,4.228385215486162,0.9980000257492065,3.1855257939869204,0.9990000128746033,6.329195079709674,1.0,2.974229479457096,0.9990000128746033,3.2559689982967406,0.9919999837875366,2.0548271188969576,0.9990000128746033
148,6.658926923642866,0.9959999918937683,13.544587256672699,0.9190000295639038,7.556232214578759,0.9710000157356262,2.1134495715986534,0.9739999771118164,2.237764596877582,0.9990000128746033,1.9290048399612547,0.9819999933242798,9.199165511522729,0.9340000152587891,3.591227250714712,0.9729999899864197,4.702577811085093,0.9959999918937683,2.3120063132139874,0.9990000128746033,4.231188573747217,0.9990000128746033,5.2392007123156015,0.9919999837875366,1.7216734145552706,0.9950000047683716,0.9494301472795263,0.9990000128746033
149,0.9434206841078173,0.9950000047683716,2.760258141592737,0.9769999980926514,6.08328504708647,0.9850000143051147,4.72100951310185,0.9890000224113464,3.980836502453475,0.9959999918937683,3.3483391252399346,0.9829999804496765,1.984105241446864,0.9800000190734863,,,,,,,4.027323074491122,1.0,5.10147677930342,0.9950000047683716,4.587646421203358,0.996999979019165,6.393587218957843,0.9990000128746033
150,2.014872652006433,0.996999979019165,8.70916519523538,0.9639999866485596,2.098439287776306,0.9940000176429749,4.492398865451329,0.9660000205039978,5.521364045891999,0.9929999709129333,8.493108032595028,0.9739999771118164,4.934935067696845,0.984000027179718,5.664645685876923,0.9890000224113464,,,,,,,,,,,,
151,5.078923363283032,0.9929999709129333,7.4416002991505525,0.9399999976158142,4.103458586207223,0.9909999966621399,3.1094003113536446,0.9890000224113464,3.8244812980083394,0.9990000128746033,2.3710348820723692,0.9919999837875366,7.750157180541991,0.9110000133514404,6.172020909712508,0.968999981880188,3.330684736599093,0.9860000014305115,5.636663853632042,1.0,6.9160953208246365,0.9599999785423279,4.456787084350756,0.9980000257492065,,,,
152,4.678887326475723,0.9980000257492065,4.95260848874005,0.9850000143051147,4.973777758056245,0.9919999837875366,1.378387558136576,0.9909999966621399,3.437456009762958,0.9990000128746033,7.566398913787346,0.984000027179718,9.667956684539503,0.9399999976158142,5.799132908363173,0.9950000047683716,4.933295463053885,0.9990000128746033,3.4334567174514965,0.9990000128746033,2.347678292608986,1.0,2.385530254209964,0.996999979019165,3.7561264165705657,0.9860000014305115,9.372618239305368,0.996999979019165
153,9.72785821608665,0.9950000047683716,,,6.151353582061757,0.9980000257492065,,,3.6925920357264896,0.9850000143051147,,,,,,,,,,,3.8100582490214077,1.0,4.004408977805602,0.9990000128746033,1.346562707556353,0.9980000257492065,2.937927750457386,1.0
154,4.9182761454698705,0.9980000257492065,11.262758079010961,0.871999979019165,4.330005241472784,0.9570000171661377,2.5562614762412625,0.9779999852180481,0.4809369416667708,0.9990000128746033,3.1157465385388816,0.9929999709129333,6.047806458240752,0.9070000052452087,15.81605438336132,0.9580000042915344,6.67506029597568,0.9990000128746033,8.744905316882337,0.9990000128746033,,,,,5.835914592488162,0.9769999980926514,4.349157877117674,0.9990000128746033
155,7.372557661217356,0.9919999837875366,4.328446445173257,0.8650000095367432,6.8081617257530445,0.984000027179718,4.263218407490316,0.9819999933242798,2.5895507031227996,0.9990000128746033,9.380405861030761,0.9900000095367432,9.540122909201715,0.9089999794960022,3.98348324257985,0.9860000014305115,1.1408413708728735,0.9980000257492065,6.021408029179491,0.9980000257492065,,,,,,,,
156,4.505793916099502,0.996999979019165,14.629090431283448,0.8659999966621399,0.9182903752184627,0.9950000047683716,1.4914401626164777,0.9729999899864197,1.7398969270514975,0.9990000128746033,6.767681123665193,0.9869999885559082,6.656445306751514,0.9660000205039978,2.880309138912011,0.9919999837875366,5.514018963761158,0.9980000257492065,6.258175507257802,0.9980000257492065,3.2895767307231805,1.0,4.214633620146202,0.9959999918937683,4.480187241751413,0.9800000190734863,2.3084255836426695,1.0
157,2.0216451781727027,0.9980000257492065,8.512136144352793,0.9789999723434448,0.4924351076287283,0.9940000176429749,8.772771134133539,0.9810000061988831,3.820893116560845,0.9950000047683716,2.2640875246987493,0.9860000014305115,1.2086253489576808,0.949999988079071,3.81345038085722,0.9879999756813049,4.255262247601652,0.9990000128746033,1.5894000443421952,0.9990000128746033,3.1336986662148805,1.0,6.842729247887709,0.9950000047683716,2.3919509485109707,0.9950000047683716,,
158,4.020533866318703,0.9959999918937683,4.302356849672224,0.9779999852180481,3.8210835826686496,0.9919999837875366,4.1978494282263545,0.9470000267028809,1.9620523189838202,0.9990000128746033,3.802993579601897,0.9950000047683716,6.048379419896271,0.9430000185966492,6.130743366595565,0.9679999947547913,5.030338907122716,0.9980000257492065,1.933409269819034,0.9980000257492065,1.5551218495337424,0.9959999918937683,5.370459647307045,0.9980000257492065,2.958883027424118,0.996999979019165,4.793224061824735,0.9990000128746033
159,3.1641475207463468,0.996999979019165,3.2225234602698682,0.9900000095367432,7.859727515668307,0.9990000128746033,6.276142091860836,0.9829999804496765,4.804341551843067,0.9810000061988831,4.002214299129985,0.996999979019165,5.816496349754568,0.9869999885559082,5.202180388572047,0.9850000143051147,10.057157496696098,1.0,11.06203960984502,0.9990000128746033,5.719188345647552,1.0,1.828527062917923,0.9879999756813049,7.472017414150357,0.996999979019165,3.054016091180415,0.9990000128746033
160,2.936878932840029,0.9890000224113464,,,5.290140123134106,0.9990000128746033,,,2.959012436249272,0.9959999918937683,3.6916777246742596,0.9900000095367432,,,,,,,,,2.3408625710026723,0.9990000128746033,2.483803461329546,0.9980000257492065,0.9877229330554047,0.9959999918937683,3.551903580371921,1.0
161,1.942694181390299,0.9990000128746033,1.809639247411721,0.9890000224113464,2.6475091597217304,0.9980000257492065,3.635844937247647,0.9900000095367432,5.900925878306569,0.9919999837875366,3.2664307946501148,0.9940000176429749,7.3140389755582005,0.9929999709129333,6.250605332922164,0.9950000047683716,3.2460085583798914,0.9990000128746033,7.713214375587986,0.9990000128746033,3.7245323108911186,1.0,4.593519581579664,0.9980000257492065,,,2.589215817426842,0.9980000257492065
162,3.629539473337613,0.9959999918937683,3.5999214881416326,0.9819999933242798,4.196662107709171,0.9990000128746033,,,4.435698789321911,0.9990000128746033,4.309821360589601,0.996999979019165,,,,,1.3667302324846107,0.996999979019165,,,4.4878260103703145,1.0,0.9992736345180068,0.9990000128746033,2.504609229491295,0.9860000014305115,4.069719841930361,1.0
163,,,3.711595820226567,0.9869999885559082,,,4.358845681911488,0.9810000061988831,,,,,8.387266842534604,0.9909999966621399,2.6091324446608937,0.9559999704360962,7.298530520864682,0.9980000257492065,5.367205975114602,1.0,3.503716642114571,1.0,7.562598789254484,0.9959999918937683,1.887187822452759,0.9860000014305115,0.8865693131283382,0.9990000128746033
164,3.430079435834361,0.9940000176429749,8.237299470398398,0.9129999876022339,1.5175783400260816,0.996999979019165,9.331676619214402,0.9900000095367432,2.691395278043016,0.9959999918937683,3.3044764869543197,0.9890000224113464,15.849946479363302,0.9789999723434448,2.783999965191079,0.9900000095367432,4.676113715403466,0.9990000128746033,4.792052092126965,0.9980000257492065,,,2.2900668393564985,0.9900000095367432,2.8357659946657874,0.996999979019165,1.4540417570375173,0.996999979019165
165,2.814537853017992,0.9959999918937683,14.6380741245112,0.8370000123977661,3.5255111143664584,0.9909999966621399,6.767175770504961,0.9290000200271606,3.456920023608389,0.9980000257492065,2.527039976596369,0.9909999966621399,17.71452862070755,0.7889999747276306,5.993116140939263,0.9919999837875366,4.757625441377577,0.9990000128746033,1.76064466615093,0.9990000128746033,1.9541664700040244,1.0,0.1385971886115579,0.9990000128746033,2.587464259388053,0.9929999709129333,6.639198274324114,1.0
166,1.016653127346345,0.9990000128746033,4.292367904424057,0.9929999709129333,2.774893646705169,0.9990000128746033,3.0911006270291406,0.9990000128746033,,,1.25944554907911,1.0,3.3248216170478564,0.9959999918937683,5.408780416265596,0.9990000128746033,1.6817075085644047,0.9990000128746033,2.6486507985095797,0.996999979019165,2.550784956006512,1.0,7.31995060631872,0.996999979019165,3.9956703071410637,0.9990000128746033,5.3160696947847015,0.9990000128746033
167,2.529370329426986,1.0,7.071691002652299,0.9900000095367432,7.22144105691944,0.9950000047683716,8.393885096310314,0.9890000224113464,1.9221988664714071,1.0,0.8275210848345331,0.9959999918937683,4.461202027358083,0.9929999709129333,1.6185807723380863,0.9980000257492065,5.8199689251793405,0.9990000128746033,7.248903720995517,0.9990000128746033,0.9886207498731556,0.9990000128746033,2.6333463293919586,0.9940000176429749,3.286621307301722,0.9950000047683716,,
168,4.3529390421913545,0.9980000257492065,4.670753183419869,0.9769999980926514,1.402759731955258,0.9929999709129333,3.4200563971843065,0.9959999918937683,5.712083559473052,0.9890000224113464,2.874921370126099,0.9819999933242798,0.37812660622116845,0.9559999704360962,,,,,,,,,1.8177779515914463,0.9929999709129333,3.998232949912679,0.9919999837875366,1.8899753581598333,0.9990000128746033
169,5.077759214007753,0.9990000128746033,3.9426232084345187,0.9959999918937683,3.1679810652273583,0.996999979019165,2.124622773894396,0.996999979019165,4.255304721782946,0.9980000257492065,4.988236625737284,0.9940000176429749,3.6525758925560026,0.9879999756813049,3.6713540106635625,0.9950000047683716,7.672878428020774,0.9990000128746033,3.9208458547526948,0.9990000128746033,4.270416132644034,0.9990000128746033,2.2079861498198063,0.9980000257492065,7.186424514481926,0.9959999918937683,0.8842746887045448,1.0
170,3.7557270160906175,0.9990000128746033,9.52471406105315,0.9769999980926514,9.149058977243092,0.996999979019165,9.794449163794454,0.9950000047683716,5.721723568665487,0.9980000257492065,7.94248351105363,0.9950000047683716,9.30156255659059,0.9879999756813049,1.5987406449221124,0.9909999966621399,,,,,4.464518860457665,1.0,4.868054472881931,0.9990000128746033,3.789719238509081,0.9909999966621399,5.082094997197392,1.0
171,,,13.661103677957891,0.9829999804496765,,,4.4526551393264135,0.9959999918937683,,,,,4.240722727449478,0.9490000009536743,5.499414462267735,0.9629999995231628,4.50146816644899,0.9990000128746033,8.560320307530835,0.9990000128746033,1.4544423316378112,1.0,1.58012343450885,0.9980000257492065,5.169472314708927,0.996999979019165,4.5767254450231265,0.9990000128746033
172,5.1519900564979855,0.9980000257492065,8.244422819906049,0.9909999966621399,4.587010720550971,0.9940000176429749,8.790771740651488,0.9150000214576721,4.866529221721905,0.9980000257492065,0.7968029549258512,0.9900000095367432,3.2988852791225933,0.9950000047683716,5.239285882236508,0.9869999885559082,12.787965987818076,0.9980000257492065,1.5803667185004004,0.9990000128746033,1.271413497977804,1.0,13.19444377286564,0.9980000257492065,7.125758815102295,0.9929999709129333,10.110091384059489,1.0
173,2.8514682632545227,0.9990000128746033,8.836214697324312,0.921999990940094,5.3886406035778736,0.9940000176429749,7.615604928948285,0.9819999933242798,2.6203035920366493,0.9990000128746033,2.022348786041851,0.9940000176429749,4.898393324197239,0.9520000219345093,9.87042109325761,0.9879999756813049,5.859233738869823,0.9990000128746033,8.02122588587693,0.9980000257492065,1.3955888440410809,0.9929999709129333,3.3505777228150535,0.9990000128746033,3.3173723709366505,0.9990000128746033,2.893907153648091,0.9929999709129333
174,5.929475897033563,0.9990000128746033,3.148994430361405,0.9210000038146973,1.0801977224165462,0.9980000257492065,1.5351097847236672,0.9070000052452087,4.282409285192463,0.9990000128746033,3.264288569399549,0.996999979019165,21.414437530947378,0.9539999961853027,2.4419447123942306,0.9760000109672546,6.13112235399719,0.9990000128746033,2.2510111283646643,0.9980000257492065,1.400092562964477,0.9990000128746033,2.531967457792925,0.9929999709129333,3.0561315769570063,0.9919999837875366,2.5922762969652577,0.9990000128746033
175,2.343758224577478,0.9990000128746033,3.438114300769668,0.9589999914169312,5.2008403262950536,0.9980000257492065,11.325472843793133,0.9800000190734863,,,4.6577616757415905,0.9980000257492065,6.506979496181048,0.9729999899864197,3.5917317434239227,0.9660000205039978,0.8248842084104525,0.9990000128746033,7.3128032245141,1.0,3.728923255791374,1.0,3.4212668278228318,0.9980000257492065,1.4880800433129775,0.9990000128746033,6.095942974195618,1.0
176,3.128483798264369,0.9980000257492065,5.881962562383252,0.921999990940094,4.10015065720651,0.9980000257492065,7.07958424138272,0.9810000061988831,1.6281712943836215,0.9829999804496765,5.2647571429969195,0.9929999709129333,8.155962415237964,0.9750000238418579,2.9392021160841897,0.9829999804496765,3.0465449909038584,0.996999979019165,3.615564446123204,0.9990000128746033,5.574230784020961,0.9990000128746033,1.243788816548452,0.9980000257492065,3.609468958052429,0.9750000238418579,3.795354220473925,0.9950000047683716
177,3.2747336794183495,1.0,5.313147637817488,0.9959999918937683,2.7427191891061606,1.0,3.286594781855723,0.9890000224113464,3.048169000542732,0.9940000176429749,1.2188260119080205,0.9980000257492065,1.8143315618222822,0.9959999918937683,5.331100545664044,0.9959999918937683,2.1463912420573905,1.0,4.665362498919046,0.9990000128746033,2.9423144570841795,1.0,2.8588194470031074,0.9879999756813049,7.613288551681232,0.9829999804496765,2.638016067614084,0.9890000224113464
178,5.402628908761967,0.9929999709129333,5.782455199757128,0.9610000252723694,7.271366336264496,0.9929999709129333,12.590094982131417,0.8709999918937683,3.898855141643745,0.9990000128746033,4.129262089163832,0.9909999966621399,5.822866087147419,0.9100000262260437,6.249729415365505,0.9909999966621399,9.895617131189368,0.9990000128746033,9.284794335554501,0.9990000128746033,1.6111771149712175,0.9990000128746033,4.040714043468472,0.9980000257492065,2.071126993955617,0.9890000224113464,2.629275945404453,1.0
179,2.805922841706672,0.9959999918937683,5.493977783813174,0.9700000286102295,2.9125954999613994,0.996999979019165,1.8586472900714952,0.9940000176429749,1.6451310611057706,0.9990000128746033,7.664653386505123,0.9750000238418579,5.387455697449116,0.9359999895095825,1.8737158431805778,0.9959999918937683,3.161220166678594,1.0,3.1231428464664086,0.9990000128746033,3.4207746398067913,1.0,1.8049990073489937,0.9980000257492065,2.12986812697372,0.9950000047683716,2.675943522757155,0.996999979019165
180,3.7919668082512983,0.996999979019165,9.780810794307465,0.8690000176429749,11.397919998190407,0.9940000176429749,5.140944422052297,0.9909999966621399,1.4682301056110292,0.9990000128746033,5.1763818497735254,0.9879999756813049,10.74361625566161,0.9290000200271606,4.730264037338131,0.9760000109672546,8.373200929724206,0.9990000128746033,4.099397043336065,0.9990000128746033,,,,,,,,
181,1.5243643666389644,0.9990000128746033,9.691005201732763,0.9539999961853027,5.879129744747591,0.9779999852180481,9.934036659601666,0.9789999723434448,1.673166193555072,0.9990000128746033,6.536349060049304,0.9909999966621399,13.326866230526708,0.9509999752044678,8.280237639300644,0.9810000061988831,3.8878172738681926,0.9990000128746033,3.0433109348533147,1.0,6.803315686692093,1.0,2.4272591984041134,0.996999979019165,4.0829371255665245,0.9940000176429749,7.505708166374081,0.9980000257492065
182,6.76616407958854,0.9980000257492065,4.738513188686149,0.9890000224113464,0.8087550366982439,0.9980000257492065,6.948821859947384,0.9890000224113464,7.42435743750314,0.9959999918937683,6.214293030188139,0.9800000190734863,4.226139264647673,0.9549999833106995,2.9866727545903298,0.9890000224113464,1.3355681603543814,1.0,10.187782547652148,0.996999979019165,2.1630580639648262,0.9990000128746033,5.978796305000934,0.9980000257492065,2.263962929674528,0.9980000257492065,3.851254792132459,0.9990000128746033
183,0.759702032186864,0.9980000257492065,4.135883348777586,0.9980000257492065,3.6121129071015083,1.0,5.0776120742976305,0.9810000061988831,4.075259241555616,0.996999979019165,5.127857670317948,0.9990000128746033,1.875554575018274,0.996999979019165,1.7569214890222253,0.9829999804496765,2.5950730929994634,0.9990000128746033,0.810287256323506,0.9990000128746033,3.2940356768946972,1.0,2.626858268603776,0.9990000128746033,4.173784540040493,0.9929999709129333,2.568163940373369,0.9980000257492065
184,2.1925988332038493,0.9990000128746033,19.27414763412429,0.9179999828338623,3.047715689287487,0.9980000257492065,2.157134614105034,0.9940000176429749,2.2658914971457675,0.9959999918937683,14.041567863284243,0.9869999885559082,2.6350956890985473,0.9710000157356262,,,,,,,,,7.488435757611425,0.972000002861023,4.32829547606348,0.9760000109672546,3.592112392878595,0.9620000123977661
