scorer,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul,raul
individuals,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,Client,single,single,single,single,single,single,single,single
bodyparts,Client_Eye_L,Client_Eye_L,Client_Eye_R,Client_Eye_R,Client_FinBase_L,Client_FinBase_L,Client_FinBase_R,Client_FinBase_R,Client_FinTip_L,Client_FinTip_L,Client_FinTip_R,Client_FinTip_R,Client_Mouth,Client_Mouth,Client_Spine_1,Client_Spine_1,Client_Spine_2,Client_Spine_2,Client_Tail,Client_Tail,Client_TailTip,Client_TailTip,Cleaner_Mouth,Cleaner_Mouth,Cleaner_Spine1,Cleaner_Spine1,Cleaner_Spine2,Cleaner_Spine2,Cleaner_Tail,Cleaner_Tail
metrics,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf,rmse,conf
319,4.805786172833634,0.984000027179718,4.812515956954919,0.9980000257492065,3.042153542010235,0.9959999918937683,2.868115102441726,0.9929999709129333,3.31307718985595,0.9909999966621399,4.4908710226306505,0.9940000176429749,0.5800397399131559,1.0,1.7463380157861033,0.9919999837875366,5.241822144977761,0.9860000014305115,1.789488368171705,0.9980000257492065,5.861193861625266,0.9959999918937683,0.18917760055548344,1.0,0.7282193124897809,0.9940000176429749,2.122751526029872,0.9829999804496765,2.8368051621460206,1.0
320,4.8943468072339416,0.9959999918937683,3.8271075071349587,0.9990000128746033,1.5309508726789631,0.9980000257492065,2.483438144453087,0.9990000128746033,1.883429194318119,0.9860000014305115,10.098377651675124,0.9850000143051147,4.443953154559607,1.0,4.6517128339330895,0.9950000047683716,6.632465413962336,0.9589999914169312,1.3751408955884319,0.996999979019165,3.0712757227400584,0.996999979019165,2.055742629871826,1.0,1.8402645338311805,0.9940000176429749,4.905041608534446,0.9789999723434448,6.506869451124948,0.9990000128746033
321,6.331460068522686,0.9980000257492065,8.03206439650065,1.0,5.907599679398482,1.0,10.625005545912133,0.9980000257492065,8.54947755938266,0.996999979019165,5.329287079646739,0.9409999847412109,0.8547134381609991,1.0,3.2693967163289583,0.9950000047683716,16.01470934195424,0.9670000076293945,2.422551802953087,0.9990000128746033,4.2140371113882535,0.996999979019165,3.0176434717467724,1.0,7.5637815170017,0.9909999966621399,3.6383784108124724,0.984000027179718,5.614941117537357,0.9990000128746033
322,2.864283157444574,0.996999979019165,3.492968135567645,0.9990000128746033,4.243022985744383,0.9959999918937683,3.291590951329234,0.9990000128746033,3.6148926454299204,0.9950000047683716,4.884020813073539,0.9959999918937683,4.053246256489395,1.0,4.6844100311429555,0.9929999709129333,7.8701785238597175,0.9599999785423279,6.898208195573097,0.9990000128746033,4.306179886191934,0.9990000128746033,5.395760905246674,1.0,4.533917032051252,0.9900000095367432,3.913249537893291,0.9890000224113464,4.0129490507086585,0.9990000128746033
323,1.24990138248933,0.9980000257492065,4.829450886623123,0.9850000143051147,1.231032952200453,0.9990000128746033,,,5.52386071282141,0.9959999918937683,,,2.701757743480424,1.0,13.801051091136278,0.9520000219345093,2.013898887121021,0.9810000061988831,1.4097180472140867,1.0,2.6236513412960982,0.9980000257492065,3.895517784233433,1.0,7.753042111248095,0.9959999918937683,8.929204381779554,0.9940000176429749,1.8185309345610492,0.9990000128746033
324,6.257081058419827,0.9919999837875366,1.138579115627513,0.9950000047683716,2.450982248938589,0.9990000128746033,6.819821206996855,0.9950000047683716,5.3417400275617855,0.9929999709129333,0.6770271716296921,0.9890000224113464,5.941655825024585,1.0,3.651168864069444,0.9929999709129333,4.191272630364513,0.9940000176429749,0.7387646734380906,0.996999979019165,4.432609996534675,0.9950000047683716,1.9120661411103563,0.9990000128746033,11.208313326670803,0.9829999804496765,7.719538493336313,0.9890000224113464,4.796197202151956,0.9990000128746033
325,3.532128376378794,0.9990000128746033,2.2802752682879452,0.9990000128746033,4.100045653127073,1.0,2.4237209872363428,0.9990000128746033,9.789248836118986,0.9940000176429749,10.304977683697837,0.9929999709129333,3.1539483470352,1.0,3.4360162119369386,0.9950000047683716,7.296711850375778,0.9639999866485596,5.685068497940512,0.9829999804496765,2.640852267747132,0.9649999737739563,2.2249937271896085,0.9950000047683716,8.132749621773259,0.9160000085830688,6.067858340086188,0.8519999980926514,8.80390465254087,0.996999979019165
326,6.789975863127535,0.9980000257492065,3.5686023377853,0.9980000257492065,,,5.901976311226777,0.9929999709129333,,,0.9253559269522846,0.9779999852180481,0.6472812275100586,1.0,6.613980564829282,0.9829999804496765,11.73173324449076,0.9539999961853027,3.0063688664254404,0.996999979019165,9.872388375237144,0.996999979019165,2.5740755321884796,1.0,5.052195673254995,0.9810000061988831,15.462670549824878,0.9890000224113464,4.396901439223523,0.9990000128746033
327,1.802363633482466,0.9990000128746033,4.89729151291374,0.9990000128746033,1.327772083978259,1.0,,,5.846798955052792,0.9810000061988831,,,4.773884379562168,1.0,7.219287996005229,0.9670000076293945,7.9000038991254184,0.9039999842643738,1.5951533548396293,0.9980000257492065,3.8981114639441006,0.9980000257492065,0.5457909992794704,1.0,3.480989759188803,0.996999979019165,3.8389033991445554,0.9800000190734863,3.5632892231879785,0.9990000128746033
328,2.080468531225223,0.9990000128746033,2.459975974047061,1.0,3.764967994113712,1.0,2.371636444640392,0.9990000128746033,3.5636546836958427,0.9940000176429749,3.970543671968786,0.996999979019165,5.77373635845431,1.0,5.770699876322208,0.9850000143051147,4.3286573778959845,0.9340000152587891,6.099236886449688,0.9990000128746033,4.041211941535333,1.0,1.5154725152856305,1.0,5.934672103110564,0.9929999709129333,4.458876342465954,0.9620000123977661,2.3999337369138734,1.0
329,2.6545928512695616,0.9990000128746033,3.9989507932596897,0.9990000128746033,2.2098995625309525,0.9980000257492065,3.1207101326814835,1.0,4.302839340706118,0.9919999837875366,10.161228919908009,0.9940000176429749,3.7361493338043457,1.0,10.183297892973181,0.9890000224113464,6.024473446235317,0.9660000205039978,3.2945450195553647,0.9980000257492065,1.7938309650920314,0.9980000257492065,3.182672479956231,1.0,3.0449416395208573,0.9879999756813049,5.747131428893268,0.9869999885559082,6.775380910742685,0.9990000128746033
330,2.3413263145121617,0.9990000128746033,3.591920308741798,0.9980000257492065,2.662257490424963,0.9990000128746033,2.114873176102907,0.9990000128746033,2.303216705123461,0.9860000014305115,7.015494376088376,0.9940000176429749,2.197641210316353,1.0,11.253873634729564,0.9869999885559082,5.328718221023339,0.9449999928474426,2.6466429828657096,0.9990000128746033,3.346324302291232,0.9909999966621399,7.241358345324155,1.0,3.9282882222573163,0.984000027179718,10.033808348601733,0.9769999980926514,3.394658398305217,0.9990000128746033
331,4.806445458106243,0.9990000128746033,1.8282083151602597,0.9990000128746033,2.285387799305604,1.0,1.960455859376555,1.0,1.376816188340085,0.9670000076293945,2.256539573761495,0.9959999918937683,2.0131653360982193,1.0,7.720095909245688,0.984000027179718,8.619176659585246,0.9480000138282776,2.5458531675328877,0.9990000128746033,5.504847691150156,0.9980000257492065,0.8487224628875348,1.0,7.628305140400854,0.9950000047683716,4.809118051416418,0.9890000224113464,2.881593220701779,0.9990000128746033
332,6.097810878188063,0.984000027179718,3.1913676408927416,0.9990000128746033,5.312285169107314,0.9959999918937683,3.786888635025776,0.9980000257492065,4.000953584286731,0.9950000047683716,1.4591483646024141,0.9929999709129333,2.7019482038934544,1.0,2.3632758446696926,0.9879999756813049,0.7562177995527476,0.968999981880188,1.3292791856782638,0.9990000128746033,1.8214784262018577,0.9990000128746033,0.40102748973812863,0.9990000128746033,3.538425590296694,0.984000027179718,2.859672198434191,0.9769999980926514,2.8482054515123325,0.9990000128746033
333,1.9721665574897085,0.9990000128746033,4.188009867239829,0.9990000128746033,1.611569482626308,1.0,5.982278737796515,0.9940000176429749,3.7205363821593593,0.9959999918937683,4.865766298396646,0.9909999966621399,2.8453412486136878,1.0,4.785681536977137,0.9919999837875366,6.477490682193531,0.9760000109672546,3.9464266943651203,0.9980000257492065,6.001641008209731,0.9990000128746033,3.137893243077643,1.0,10.090534502473922,0.9919999837875366,8.186744342634325,0.9900000095367432,5.045050181494291,0.9990000128746033
334,4.428834778563737,0.996999979019165,6.340241219197877,0.9990000128746033,3.1912212187437716,0.9990000128746033,4.092035167740712,1.0,2.152666859410771,0.996999979019165,1.105375584713997,0.996999979019165,2.1738494600907248,1.0,1.6466489644321043,0.996999979019165,7.0639680475344715,0.984000027179718,4.205403602922959,0.9980000257492065,3.8483821656372257,0.9990000128746033,3.3718480682690295,1.0,3.361446834504747,0.9940000176429749,4.84383904132641,0.9760000109672546,5.8696269353630495,0.9929999709129333
335,2.51200472525242,0.9980000257492065,0.719198030794169,0.9980000257492065,2.4867324014996477,0.9990000128746033,,,13.993585061815951,0.9509999752044678,,,3.9960251372919458,0.9769999980926514,7.802042015527585,0.9950000047683716,3.889659031806637,0.9829999804496765,3.6961227920899513,0.9990000128746033,1.0891147984742202,0.9980000257492065,4.02115588506635,0.9980000257492065,2.428856055124986,0.9739999771118164,6.987007871511487,0.9860000014305115,3.042675886019613,1.0
336,1.311868389897828,0.996999979019165,2.515860576638798,0.9990000128746033,3.0221936891288457,0.996999979019165,8.18786200811455,0.9990000128746033,2.6249357241068223,0.9869999885559082,2.939206429557033,0.9860000014305115,2.0871461421153397,0.9990000128746033,1.6523818360272362,0.9980000257492065,2.839048752993466,0.9729999899864197,1.2829992689514786,0.9990000128746033,2.951440116365461,0.9990000128746033,2.2038084387646713,0.9980000257492065,5.3892505858234285,0.9890000224113464,3.1390510651763237,0.9480000138282776,1.0311775185326302,0.9959999918937683
337,3.6929328633490157,0.9919999837875366,,,2.6454645634559593,0.9980000257492065,,,2.8201259720161684,0.9919999837875366,,,4.023321084432795,0.9819999933242798,1.6777607308506246,0.9959999918937683,2.7489598423160806,0.9789999723434448,3.3526655988468548,0.9990000128746033,6.478322008443459,0.9980000257492065,3.8818380876557024,0.996999979019165,2.16472973063284,0.9909999966621399,2.4081729642872136,0.8930000066757202,2.943802110193854,0.9980000257492065
338,2.6818381450908944,1.0,3.7903253568257114,0.9950000047683716,2.282582759135011,0.9990000128746033,6.106194486714992,0.9990000128746033,2.7980784330347697,0.996999979019165,5.139807323825821,0.9909999966621399,3.4127923414107255,1.0,8.974649149160697,0.9789999723434448,5.583402848170382,0.9539999961853027,5.512137944073358,0.9990000128746033,1.9664821088059976,0.996999979019165,4.567802073046894,0.996999979019165,5.6489422708564225,0.9470000267028809,1.788891263148093,0.8500000238418579,2.3309541215905045,0.9990000128746033
339,3.882289239575783,0.9789999723434448,4.7841639176494635,0.9980000257492065,,,5.800323041529456,0.9990000128746033,,,8.138263594143332,0.9850000143051147,0.633660965985681,1.0,13.986878704917837,0.9860000014305115,1.942901137129224,0.9070000052452087,4.536109737023482,0.9990000128746033,3.59090858427494,0.9990000128746033,11.299896797073004,0.8019999861717224,31.041306351284508,0.4790000021457672,7.1301286104923784,0.878000020980835,3.315961110213806,0.9980000257492065
340,3.6384481504388035,0.9990000128746033,2.5257181581047763,0.9980000257492065,1.9906920991016064,1.0,6.266718575536439,0.9959999918937683,3.028782608867312,0.9940000176429749,13.627165845943237,0.972000002861023,0.3548090795111221,1.0,4.7882669130838105,0.996999979019165,7.768267999465243,0.9729999899864197,4.626586095238855,0.9990000128746033,1.675652317687879,0.9959999918937683,2.386752873185136,0.9990000128746033,4.820977159138364,0.9959999918937683,12.227584041923295,0.9879999756813049,1.7691172565311921,0.9959999918937683
341,0.3457248537971686,0.9990000128746033,1.8084657666768638,0.9990000128746033,2.8670196668087247,0.9990000128746033,3.09439657752109,0.9980000257492065,4.741515706793457,0.9890000224113464,3.027033186913173,0.9929999709129333,1.6822075650737758,0.9990000128746033,2.769547562557567,0.9940000176429749,5.669082074518856,0.9769999980926514,6.091301774552635,0.9990000128746033,4.774307672044277,0.9990000128746033,3.6346699366230433,1.0,2.5537090587141087,0.9940000176429749,3.774873521270831,0.9900000095367432,2.500728635604106,0.9990000128746033
342,2.8296394066031314,0.9990000128746033,4.372153475911632,1.0,1.4566546122100343,1.0,4.8352807437292356,1.0,2.7191810282714126,0.9950000047683716,1.6206022447448294,0.9940000176429749,1.2123737368604464,1.0,8.400862653166948,0.9900000095367432,6.156967354785701,0.9670000076293945,1.4497179022857622,0.9990000128746033,4.147228176245423,0.9990000128746033,4.930439273114468,1.0,1.8111187418515307,0.9900000095367432,7.981950639311767,0.9789999723434448,2.7443423734143217,0.9990000128746033
343,1.2688314272968035,0.9990000128746033,1.8229634503239847,0.9990000128746033,2.530930189900024,1.0,2.9704908414484725,0.9990000128746033,5.667966013671359,0.9959999918937683,6.973568703086886,0.996999979019165,2.1172214089150154,1.0,2.227565667451869,0.9959999918937683,2.266056364753008,0.9559999704360962,3.7454777422880188,0.9990000128746033,2.25853549436021,0.9980000257492065,4.505530552888126,1.0,2.4179282600821885,0.9670000076293945,9.247688621445675,0.9850000143051147,1.9729545116390275,0.9990000128746033
344,3.635401245064915,0.9990000128746033,0.7813456021458851,0.996999979019165,2.682362562549107,0.9959999918937683,6.738982626428755,0.9990000128746033,2.0645965615643047,0.9860000014305115,1.301598007513198,0.9879999756813049,1.90649704261924,1.0,5.339480632927825,0.9959999918937683,3.3161800556579712,0.8970000147819519,2.2798228352131593,0.9980000257492065,6.170157390031719,0.996999979019165,1.5564332400895464,1.0,12.825552326686608,0.9879999756813049,2.7159414760710834,0.9409999847412109,3.8829734237263422,0.9990000128746033
345,2.6152872672623566,0.9929999709129333,1.2129654893147432,0.9950000047683716,5.941532511103923,0.996999979019165,6.353625680022255,0.9990000128746033,6.618243786169721,0.9789999723434448,4.498461055584127,0.9950000047683716,3.037530773534062,1.0,9.004591864099257,0.9890000224113464,9.92551197567498,0.9769999980926514,3.260388189950721,0.9990000128746033,2.3496892276574863,0.9980000257492065,5.701732408260921,0.9980000257492065,6.46025823198801,0.9610000252723694,1.026621326318915,0.9620000123977661,3.637080976296282,0.9950000047683716
346,1.1543007658200901,1.0,1.3192366617460387,0.9990000128746033,3.4797815177960962,1.0,3.85681286973905,0.9990000128746033,8.617407925029408,0.9959999918937683,3.4755325370012176,0.9950000047683716,1.1519574638765688,1.0,5.4580730541348,0.9950000047683716,3.6900550580864824,0.968999981880188,4.118239114136756,0.9990000128746033,7.489688173787741,0.9990000128746033,3.977760581589471,1.0,13.54546455233535,0.9959999918937683,5.714270377388719,0.953000009059906,2.5752974044858803,0.9980000257492065
347,1.4655790449367112,0.9990000128746033,2.1830194922991235,0.9990000128746033,3.9057214098013864,1.0,1.2999367742384504,0.9990000128746033,3.7285675482354117,0.9959999918937683,3.3627984995358533,0.9959999918937683,1.7549955504757058,1.0,3.3942285188449315,0.9950000047683716,1.6199593904682812,0.9890000224113464,4.027927252338793,0.9980000257492065,0.5432903880062327,0.9990000128746033,6.397157146124037,1.0,6.102169776846972,0.9810000061988831,11.170146721406951,0.9710000157356262,3.5643005149648808,0.9980000257492065
348,6.232345699720228,0.9990000128746033,6.213417443514135,0.996999979019165,,,7.8029206870442716,0.9990000128746033,,,9.966019838961197,0.9929999709129333,2.5168882175728924,1.0,4.641282589345208,0.9909999966621399,2.8935401598784183,0.9660000205039978,6.357182088000038,0.9980000257492065,0.8013093905673466,0.9990000128746033,0.7060664001449636,1.0,11.586102841353885,0.9670000076293945,5.442503749616646,0.9760000109672546,5.9958394153624015,1.0
349,2.390710784246852,1.0,1.7834235381835644,0.9990000128746033,6.163655504149467,1.0,2.782429132864082,0.9990000128746033,1.5646382491306499,0.9940000176429749,0.9759856928505463,0.9950000047683716,3.3513113865272417,1.0,3.74463089902797,0.9860000014305115,5.453659552706663,0.9409999847412109,3.028059074255873,0.9990000128746033,6.315294364372735,0.9990000128746033,2.7126230892748646,0.9990000128746033,5.242629096332772,0.902999997138977,1.7058575752434204,0.7850000262260437,2.8232764589783637,0.9990000128746033
350,2.1484719077055807,0.9990000128746033,1.1112927155068042,1.0,2.933387260070207,1.0,2.631218403961925,1.0,8.450666864272804,0.9959999918937683,11.412670800488973,0.9850000143051147,4.765822709762293,1.0,6.130366338886795,0.9959999918937683,5.506432613740767,0.9739999771118164,2.7764770003357504,0.9990000128746033,3.9440635485863704,0.9980000257492065,6.880302529814507,0.9990000128746033,1.9434671277981026,0.9789999723434448,2.2706712559490043,0.9810000061988831,4.692197687549573,1.0
351,5.464996203242762,0.996999979019165,2.4541882681516443,0.9959999918937683,6.9767244194202895,1.0,,,4.3357233899266845,0.9940000176429749,,,3.214479079808891,1.0,6.647292424441721,0.9449999928474426,2.636331389915755,0.9739999771118164,4.19695177245067,0.9990000128746033,1.745516971284224,0.9990000128746033,2.330904108999061,1.0,7.59338349617262,0.9779999852180481,1.5584675082998019,0.9779999852180481,1.5907206838025914,0.9980000257492065
352,4.665164015944521,0.996999979019165,1.3585824913896254,1.0,,,1.975024791745432,1.0,,,0.8289324881206868,0.996999979019165,1.661386034469375,1.0,3.700907485239799,0.9929999709129333,1.1505558887672442,0.9570000171661377,5.033625099053363,0.9990000128746033,5.394603341713512,0.9990000128746033,6.145684564087914,0.9950000047683716,1.7544690463228516,0.9779999852180481,10.681204906826085,0.6669999957084656,1.4075385422900875,0.9990000128746033
353,0.49974677306855503,0.996999979019165,2.33085737164723,0.9980000257492065,,,4.185594016904335,0.9990000128746033,,,2.577665631960033,0.9869999885559082,1.542897336009666,1.0,4.404741449104144,0.9919999837875366,2.5658063689288624,0.9670000076293945,2.3002348002399815,0.9990000128746033,7.0996271521192185,0.9990000128746033,3.4187097662648287,1.0,8.055387386976511,0.9980000257492065,3.074596111381469,0.9950000047683716,3.5581380570451446,0.9990000128746033
354,1.4513253470786207,0.996999979019165,3.2618433633383694,0.9990000128746033,3.042937639863311,0.9929999709129333,4.928186522765604,0.9990000128746033,6.267463855508122,0.9950000047683716,3.4049282993626737,0.9940000176429749,2.5648138083650442,1.0,6.8026511747418645,0.9900000095367432,11.836728634911717,0.9660000205039978,5.201994323567199,0.9980000257492065,1.3298808648277853,0.9990000128746033,4.305674402257431,1.0,5.66290236779446,0.9879999756813049,8.50625613495795,0.9100000262260437,5.527461315893677,0.9950000047683716
355,3.0728802481680733,0.9980000257492065,2.79986574875969,1.0,3.3011345150364826,1.0,0.9604947858929471,1.0,5.578951590255932,0.9940000176429749,4.533432636122135,0.9909999966621399,2.874603151844696,1.0,9.244391736376032,0.9959999918937683,7.456993015959464,0.9710000157356262,2.9039293014338226,0.9990000128746033,8.80881390214256,0.9990000128746033,2.1639525387558125,1.0,3.979382888820071,0.9879999756813049,8.527312011821865,0.9779999852180481,2.8298458103151,0.9990000128746033
356,2.843525790870935,0.9940000176429749,2.0052945785266902,0.9860000014305115,3.802938611165324,0.9990000128746033,3.0490211033268437,0.9950000047683716,3.288151007414189,0.9869999885559082,6.9024124471211294,0.9950000047683716,3.5251531300791368,1.0,5.052553119680032,0.9800000190734863,9.912705193329087,0.9700000286102295,5.190844797168968,0.9990000128746033,2.4437660438766375,0.996999979019165,3.1527306507183255,1.0,8.435124706778728,0.9879999756813049,4.650605376541035,0.996999979019165,1.705204689570828,1.0
357,3.9474269301925626,0.9990000128746033,5.236366651125603,0.9769999980926514,4.041160188483619,0.9990000128746033,7.117304414016802,0.9290000200271606,3.3884950084135257,0.9959999918937683,4.678820765217502,0.9940000176429749,6.351109412319926,1.0,9.283943630392757,0.9829999804496765,9.276088494731715,0.9769999980926514,2.7645249851447136,1.0,4.267432140053043,0.9959999918937683,6.2792596146754525,0.9990000128746033,5.828392215879894,0.9919999837875366,2.427158313896898,0.9789999723434448,0.8393484856524542,0.9980000257492065
358,5.569304046027493,0.9990000128746033,3.559025382232138,0.9990000128746033,5.64600326913852,0.9990000128746033,0.777197991263771,0.9990000128746033,7.116015925859523,0.9919999837875366,3.96836926788955,0.9890000224113464,5.3293773093578585,1.0,1.6270656064000115,0.9950000047683716,4.1797744270336805,0.9779999852180481,2.3003222808423334,0.9990000128746033,6.475946690724592,0.9089999794960022,2.274800560251733,1.0,8.419623929524027,0.9829999804496765,3.222411590493937,0.9829999804496765,5.878526194095544,0.996999979019165
359,5.968492880972179,0.9990000128746033,2.9569126808155577,1.0,2.271171221496498,1.0,3.101264483151067,1.0,1.3971810572478163,0.9950000047683716,2.0449506507744712,0.996999979019165,2.859500636927733,1.0,8.051878817887905,0.9909999966621399,8.221695622477034,0.9679999947547913,7.586795323201202,0.9990000128746033,2.388656080850985,0.9990000128746033,0.588660470767127,1.0,3.9397328582615083,0.9940000176429749,2.9304706801803406,0.9879999756813049,3.6152663757692776,0.9980000257492065
360,,,,,,,,,,,,,,,,,,,,,,,3.628699920510619,1.0,7.379457071075553,0.9940000176429749,9.999681463121496,0.972000002861023,1.800293398865303,0.9990000128746033
361,,,,,,,,,,,,,,,,,,,,,,,2.0060294927340223,1.0,2.953264330569048,0.996999979019165,7.695280211527028,0.9750000238418579,2.1864565783737424,0.9990000128746033
362,,,,,,,,,,,,,,,,,,,,,,,1.3203675280796612,1.0,7.822698882203072,0.996999979019165,1.7545167690382386,0.9649999737739563,2.2716184591793573,1.0
363,,,,,,,,,,,,,,,,,,,,,,,1.6621935534719936,1.0,4.3379084376141055,0.996999979019165,5.530026999761637,0.9789999723434448,2.5050565651453525,1.0
364,,,,,,,,,,,,,,,,,,,,,,,3.207671744396759,1.0,1.3565379198112315,0.9890000224113464,7.331793477803022,0.9940000176429749,1.6102979790051644,0.9990000128746033
365,,,,,,,,,,,,,,,,,,,,,,,4.670042954157705,1.0,2.22227897523333,0.9890000224113464,2.834289456313317,0.9900000095367432,4.104616311631758,0.9990000128746033
366,,,,,,,,,,,,,,,,,,,,,,,3.7914111659780434,0.9990000128746033,10.103548331376212,0.9750000238418579,2.6132923215722954,0.9800000190734863,4.319464287029569,0.9959999918937683
367,,,,,,,,,,,,,,,,,,,,,,,2.684255422624668,0.9789999723434448,8.560654717125825,0.7749999761581421,11.277501826161588,0.9710000157356262,1.8030102827570977,0.9980000257492065
368,1.459458677407083,0.9990000128746033,3.9641558975983298,1.0,6.523392005338989,0.9990000128746033,4.584057914567956,0.9990000128746033,3.1581851875371454,0.9940000176429749,3.554948940477079,0.9940000176429749,2.6618346011163623,1.0,4.407619638904948,0.9929999709129333,2.3672763798064205,0.9629999995231628,4.419751224283633,0.996999979019165,5.02034645664347,0.9929999709129333,2.7382065086269236,1.0,3.2418550201931615,0.9890000224113464,2.087568258211144,0.9330000281333923,0.8105967564429115,0.9990000128746033
369,2.4652683882843136,0.9990000128746033,3.1261888754832934,0.9990000128746033,2.4985772878729677,0.9990000128746033,2.7091749551052384,0.9950000047683716,4.932475421191323,0.9810000061988831,4.949183857410076,0.996999979019165,3.716215492828697,1.0,9.138000367516529,0.9909999966621399,2.9324941052960467,0.9869999885559082,0.8047885648173789,0.9990000128746033,0.466754449882391,0.9990000128746033,3.700310322883141,0.9959999918937683,2.0026058418915285,0.9869999885559082,2.435930588737854,0.9919999837875366,2.422455255453126,0.996999979019165
370,2.8251188645545176,0.9959999918937683,4.155957284016084,0.9950000047683716,5.73455096739803,0.9990000128746033,,,1.514383562553065,0.996999979019165,,,1.5285972783059323,1.0,6.76592896481667,0.9940000176429749,4.107375596837204,0.9789999723434448,3.7072492263017613,0.9990000128746033,5.289574586448861,0.9980000257492065,0.8647186423091475,1.0,5.010301806136791,0.9950000047683716,2.8076305064458436,0.9649999737739563,6.338070804820942,0.9860000014305115
371,5.852739945489192,0.9990000128746033,1.804887755152153,1.0,2.545498432013677,0.9990000128746033,4.961890834685055,0.9990000128746033,5.037255741727392,0.9929999709129333,4.08926807593067,0.9940000176429749,2.210968084000053,1.0,3.569452794883312,0.9879999756813049,15.906870104021195,0.9629999995231628,6.207706794052098,0.9980000257492065,4.392462219548589,0.996999979019165,0.13288064887320328,1.0,3.892983043707253,0.996999979019165,5.236181633807846,0.9829999804496765,2.9763374956727247,0.9760000109672546
372,4.350589413386655,0.9990000128746033,5.0999780194796935,0.9980000257492065,4.649530045428784,0.9980000257492065,3.661837397712459,0.9980000257492065,3.607589738504704,0.9900000095367432,2.2309350324710606,0.9940000176429749,1.0690217436111151,1.0,4.4179415175767485,0.9789999723434448,1.8259081857834558,0.9940000176429749,3.4126525906509424,0.9990000128746033,2.4692182721272764,0.9940000176429749,2.562591386129049,1.0,3.3927402736003716,0.9950000047683716,6.398941058818612,0.9879999756813049,4.172593598156613,0.9990000128746033
373,1.0461962684698352,0.9990000128746033,3.293229064137177,1.0,3.62240997054574,0.9990000128746033,0.8987393547165932,0.9990000128746033,5.9526948798791715,0.9940000176429749,1.1201084155616363,0.9959999918937683,3.5234390262900974,1.0,5.010777649630069,0.9940000176429749,4.949193965710521,0.9940000176429749,1.2188635994218389,0.9990000128746033,6.755407909403572,0.9959999918937683,5.152027535173387,0.9990000128746033,2.7369625355003433,0.9879999756813049,7.263842450648375,0.9850000143051147,3.1424797675114076,0.9990000128746033
374,5.056131053305212,0.9990000128746033,6.0306289530136015,0.9990000128746033,2.1551119746960152,1.0,4.212924795323669,0.9990000128746033,4.903113812502965,0.9950000047683716,5.677283759129715,0.9980000257492065,2.219201659328029,1.0,2.230253473881836,0.9929999709129333,6.086559125711174,0.9810000061988831,3.9556232087793513,0.9990000128746033,1.5135217121157114,0.9980000257492065,2.7529279331659,0.9980000257492065,1.5515531718283122,0.9869999885559082,5.065379302095012,0.972000002861023,4.983974372563439,0.9990000128746033
375,1.9437417799451202,0.9980000257492065,5.608817791622813,0.9980000257492065,6.153132384021745,0.9990000128746033,3.849471084400109,0.9959999918937683,3.0427713279213036,0.9959999918937683,5.351428273034268,0.9900000095367432,2.943687861522417,1.0,3.210012034844787,0.9819999933242798,3.9911470692423667,0.9869999885559082,6.301643760933885,0.9990000128746033,6.8398445239787895,0.9990000128746033,1.5809110704597948,1.0,8.440383722996778,0.9929999709129333,8.595925389186919,0.9819999933242798,2.9346770545154364,0.9990000128746033
376,6.378632937798236,0.9980000257492065,4.911193424911259,1.0,0.4314434108577743,0.9990000128746033,3.5481349908298143,0.9990000128746033,2.546830247291892,0.9959999918937683,4.092857289611205,0.9950000047683716,3.072629593129702,1.0,4.215946061708118,0.9919999837875366,10.915185539995301,0.9829999804496765,5.769650799588362,0.9990000128746033,3.0787132916362734,0.9980000257492065,3.0513019276594875,1.0,4.781134325112345,0.9959999918937683,7.025354688525837,0.9850000143051147,4.368073977258589,0.9990000128746033
377,1.7672286891935483,0.9990000128746033,3.2943432714037386,0.9990000128746033,3.0800546473890287,0.9990000128746033,,,1.886843107942046,0.996999979019165,,,2.1774252346069773,1.0,2.3153075898507933,0.9919999837875366,4.046977494556566,0.9850000143051147,2.7730032884381446,0.9990000128746033,3.8345651392575473,0.9990000128746033,3.4617136573689926,1.0,7.470995247093909,0.9919999837875366,5.165791660795629,0.984000027179718,4.504620692934913,0.9990000128746033
378,2.1640291339465607,0.9990000128746033,3.898611224575187,1.0,1.1935002022793257,0.9990000128746033,2.376373752783993,0.9990000128746033,0.5307086826358907,0.9959999918937683,1.4839790442100147,0.996999979019165,1.5568390174058764,1.0,5.3092451554657405,0.9950000047683716,6.685974760060442,0.9829999804496765,7.147910020573874,0.9990000128746033,3.428353387355206,0.996999979019165,3.0785535432172386,1.0,7.038744402096051,0.9900000095367432,6.6454160541666765,0.968999981880188,6.981690575801965,0.9980000257492065
